,season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,кг_fert,л_fert,кг_pp,л_pp,fact_plan_diff
6490,2024,62.01.03.022.00,272.0,293.0,5.2,5.3,Оз.пшеница мягкая,Рязань,5.5,3.1799999999999997,664207.455,2739.29,2.13,66.66222222222223,-2.3200000000000003
6031,2024,50.33.01.020.00,370.0,453.0,3.5,6.0,Люцерна 1 г.ж.корм,Москва,1.4,0.44999999999999996,0.0,0.0,0.0,0.0,-0.95
3986,2024,36.02.06.038.00,67.0,92.0,4.6,5.2,Соя,Воронеж,2.5,1511.2199999999998,0.0,1924.57,2.36,55.33285714285715,1508.7199999999998
3987,2024,36.02.06.039.00,61.0,89.0,5.3,5.1,Соя,Воронеж,2.5,1096.7,0.0,3988.47,5.83,86.41000000000001,1094.2
3989,2024,36.02.06.041.00,73.0,78.0,4.0,5.1,Соя,Воронеж,2.5,1154.028194279689,0.0,780.0,1.18,84.39444444444445,1151.528194279689
3992,2024,36.02.06.044.00,74.5,83.0,3.7,5.25,Соя,Воронеж,2.5,1333.0806748466257,0.0,12842.66,12.36,173.27428571428572,1330.5806748466257
3993,2024,36.02.06.045.00,62.0,94.0,4.2,5.1,Соя,Воронеж,2.5,1306.0442837643131,0.0,12462.39,2.9749999999999996,139.81428571428572,1303.5442837643131
3994,2024,36.02.06.047.00,72.0,94.0,5.2,5.2,Соя,Воронеж,2.5,1302.6755345143556,0.0,6370.0,5.406666666666666,189.656,1300.1755345143556
1947,2023,40.23.02.005.01,368.0,41.0,1.1,4.6,Кукуруза силос,Калуга,7.23,6.659999999999999,581034.235,0.0,81.04,40.52,-0.5700000000000012
1948,2023,40.23.02.005.02,368.0,41.0,1.1,4.6,Кукуруза силос,Калуга,7.23,7.480000000000001,13728.0,0.0,13.0,6.5,0.2500000000000009
3997,2024,36.02.08.001.00,93.0,105.0,5.1,5.3,Соя,Воронеж,2.5,1397.87,0.0,0.0,0.51,51.43,1395.37
3998,2024,36.02.08.002.00,69.0,89.0,4.2,5.1,Соя,Воронеж,2.5,820.4038867393599,0.0,16811.91,1.77,184.798,817.9038867393599
1949,2023,40.23.02.011.01,329.0,39.0,1.3,4.7,Люцерна 1 г.ж.корм,Калуга,1.7,0.31,0.0,0.0,0.0,30.16,-1.39
6046,2024,50.33.01.040.00,281.0,95.0,1.9,5.8,Люцерна 1 г.ж.корм,Москва,1.4,0.29,0.0,1697.29,0.0,14.120000000000001,-1.1099999999999999
6494,2024,62.01.03.026.02,542.5,500.0,6.7,6.8,Оз.пшеница мягкая,Рязань,5.5,3.75,47738.340000000004,161.45,0.42,13.875454545454545,-1.75
2831,2023,62.01.03.064.00,188.0,344.0,6.7,5.0,Соя,Рязань,1.71,1.7499999999999998,8067681.7,218548.56,22.994999999999997,261.43142857142857,0.039999999999999813
6495,2024,62.01.03.029.00,341.0,167.0,5.9,4.8,Оз.пшеница мягкая,Рязань,5.5,2.1300000000000003,5572092.453333333,21486.85,4.73,142.993,-3.3699999999999997
6496,2024,62.01.03.030.01,480.0,204.0,5.9,4.5,Оз.пшеница мягкая,Рязань,5.5,2.078801101461555,4591037.01,7452.98,2.78,104.40375,-3.421198898538445
6497,2024,62.01.03.030.02,480.0,204.0,5.9,4.5,Яр.пшеница мягкая,Рязань,4.5,1.9,415433.32,0.0,14.7,50.626666666666665,-2.6
6498,2024,62.01.03.031.00,426.0,117.0,4.5,6.0,Оз.пшеница мягкая,Рязань,5.5,1.935,8645722.356666667,38931.89,6.36,136.47666666666666,-3.565
1978,2023,40.23.12.001.01,338.0,31.0,1.6,5.2,Кукуруза силос,Калуга,7.23,4.6512424531299645,600214.8400000001,0.0,0.0,94.08999999999999,-2.578757546870036
1979,2023,40.23.12.001.02,338.0,31.0,1.6,5.2,Кукуруза силос,Калуга,7.23,4.08389081027668,870268.61,0.0,0.0,121.03999999999999,-3.1461091897233207
1980,2023,40.23.12.002.01,325.0,53.5,1.7,5.0,Оз.пшеница мягкая,Калуга,3.88,2.4257142857142857,1112017.43,0.0,5.14,41.20333333333333,-1.4542857142857142
1981,2023,40.23.12.002.02,325.0,53.5,1.7,5.0,Оз.пшеница мягкая,Калуга,3.88,3.1121653746770024,1053198.31,0.0,6.04,48.468333333333334,-0.7678346253229975
1982,2023,40.23.12.002.03,325.0,53.5,1.7,5.0,Кукуруза силос,Калуга,7.23,5.625550107629754,5272197.52,0.0,217.41,108.71,-1.6044498923702468
1983,2023,40.23.12.003.00,413.0,208.0,1.3,4.8,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,4.68,1.5299999999999998,559686.4,0.0,0.0,0.0,-3.15
6499,2024,62.01.03.032.00,202.0,291.0,6.2,5.9,Кукуруза силос,Рязань,8.0,7.73,0.0,29626.4,84.125,137.808,-0.2699999999999996
1986,2023,40.23.12.007.00,329.0,62.0,1.5,4.4,Оз.пшеница мягкая,Калуга,3.88,2.3197664936990363,487505.23,0.0,4.21,33.788333333333334,-1.5602335063009636
1987,2023,40.23.12.008.00,355.0,43.0,1.6,4.5,Оз.пшеница мягкая,Калуга,3.88,3.132608240953775,415956.41000000003,0.0,3.73,29.939999999999998,-0.7473917590462249
1988,2023,40.23.12.009.00,316.0,78.0,1.5,5.5,Оз.пшеница мягкая,Калуга,3.88,2.594084658937719,1187441.025,0.0,5.79,46.45333333333334,-1.2859153410622808
1989,2023,40.23.12.010.00,429.0,107.0,1.7,4.7,Кукуруза силос,Калуга,7.23,8.434925584691708,286037.53500000003,0.0,73.37,36.69,1.2049255846917077
1990,2023,40.23.12.011.00,373.0,134.0,1.3,4.5,Кукуруза силос,Калуга,7.23,5.4872205438066475,1858702.3649999998,0.0,129.09,64.55,-1.742779456193353
6085,2024,50.33.02.034.01,312.0,356.0,2.5,5.9,Кукуруза силос,Москва,9.0,4.899495548961424,67686.31999999999,0.0,35.05,28.915,-4.100504451038576
1992,2023,40.23.12.013.00,286.0,89.0,1.4,4.9,Люцерна 1 г.ж.корм,Калуга,1.7,0.555,0.0,0.0,18.01,126.06,-1.145
1993,2023,40.23.12.014.00,432.0,185.0,1.3,5.2,Кукуруза силос,Калуга,7.23,6.631878754778809,331233.03,0.0,47.61,23.8,-0.5981212452211917
1994,2023,40.23.12.015.00,387.0,153.0,1.7,4.7,Оз.пшеница мягкая,Калуга,3.88,3.196172372611465,654688.145,0.0,3.92,31.463333333333328,-0.6838276273885349
4874,2024,36.14.12.073.00,127.0,135.0,4.6,5.4,Кукуруза зерно,Воронеж,7.0,2220.83,338159.4066666667,0.0,85.1,51.06,2213.83
1995,2023,40.23.12.016.01,338.0,123.0,1.3,4.6,Кукуруза силос,Калуга,7.23,5.668181818181818,5702.125,0.0,0.0,8.225,-1.5618181818181824
1996,2023,40.23.12.017.00,354.0,62.0,1.4,4.8,Кукуруза силос,Калуга,7.23,5.341013971081692,5064333.005,0.0,0.0,245.04500000000002,-1.8889860289183087
1997,2023,40.23.12.018.00,346.0,38.0,1.0,5.4,Кукуруза силос,Калуга,7.23,5.548951747088186,551499.745,0.0,70.32,35.17,-1.6810482529118147
6086,2024,50.33.02.034.02,312.0,356.0,2.5,5.9,Оз.пшеница мягкая,Москва,4.6,1.18,978.43,0.0,0.0,0.0,-3.42
4875,2024,36.14.12.074.01,84.0,106.0,4.0,5.0,Кукуруза зерно,Воронеж,7.0,1740.47,0.0,0.0,0.0,0.0,1733.47
2008,2023,40.23.12.036.00,337.0,53.0,1.0,5.3,Кукуруза силос,Калуга,7.23,5.775445629845604,2330992.565,0.0,62.4,112.96666666666665,-1.4545543701543968
4057,2024,36.02.11.060.00,92.0,86.0,5.4,5.0,Оз.пшеница мягкая,Воронеж,3.5,304.47498724193923,107074.96333333333,0.0,6.633333333333333,25.21666666666667,300.97498724193923
2009,2023,40.23.13.001.00,343.0,27.0,1.2,4.3,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,4.68,1.65,134454.53,0.0,0.0,0.0,-3.03
2010,2023,40.23.13.002.00,324.0,29.0,1.4,4.4,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,4.68,1.34,20638.8,0.0,0.0,0.0,-3.34
2011,2023,40.23.13.003.00,280.0,38.0,0.9,4.8,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,4.68,0.92,173192.5,0.0,0.0,0.0,-3.76
4878,2024,36.14.12.077.00,87.0,125.0,3.8,5.5,Кукуруза зерно,Воронеж,7.0,2616.99,158522.835,0.0,45.4,22.7,2609.99
4070,2024,36.02.16.012.00,96.0,92.0,6.5,5.7,Люцерна пр.лет корм,Воронеж,4.3,63.492540694789085,110370000.0,0.0,0.0,0.0,59.19254069478909
6122,2024,50.33.05.019.00,62.0,42.0,1.4,5.5,Кукуруза силос,Москва,9.0,9.77820895522388,297090.2233333333,0.0,0.0,63.497499999999995,0.7782089552238798
6127,2024,50.33.05.030.00,107.0,55.0,1.4,5.4,Кукуруза силос,Москва,9.0,9.942785923753666,934048.4066666666,0.0,0.0,110.82999999999998,0.9427859237536662
6129,2024,50.33.05.034.00,289.0,203.0,1.4,5.2,Кукуруза корнаж,Москва,6.5,7.088318851530034,299460.91333333333,0.0,62.4,51.48,0.5883188515300342
6130,2024,50.33.05.035.01,342.0,317.0,2.5,5.3,Кукуруза силос,Москва,9.0,10.424802065404474,71499.1,0.0,32.81,27.072499999999998,1.4248020654044744
4083,2024,36.02.16.028.00,84.0,106.0,4.7,5.6,Люцерна пр.лет корм,Воронеж,4.3,75.35814116069719,0.0,0.0,6.79,140.28666666666666,71.05814116069719
6132,2024,50.33.05.042.00,281.0,378.0,2.1,6.4,Оз.пшеница мягкая,Москва,4.6,30.17,5714.3966666666665,0.0,0.0,3.846,25.57
