season;field;p2o5;k2o;humus;ph;crop;region;yield_plan;yield_fact;fact_plan_dif;fact_plan_dif_abs;fact_plan_div;fact_plan_share_dif
2023;36.14.19.027.00;182;141;4,9;5,4;Лён масличный;Воронеж;1,76;0,836604886;-0,923395114;0,923395114;-0,524656315;-0,524656315
2023;63.21.06.022.02;102,47;188,38;8,23;6,87;Кукуруза силос;Самара;5;5,923911159;0,923911159;0,923911159;0,184782232;0,184782232
2023;56.28.10.007.00;69;87,9;7,3;6,8;Подсолнечник;Оренбург;1,89;0,964163744;-0,925836256;0,925836256;-0,489860453;-0,489860453
2024;62.23.01.006.00;75,67;202,75;4,59;4,97;Чечевица зеленая;Рязань;2;1,073969025;-0,926030975;0,926030975;-0,463015487;-0,463015487
2024;36.14.01.018.00;80;59;3,8;5;Кукуруза силос;Воронеж;6,9;5,97393391;-0,92606609;0,92606609;-0,134212477;-0,134212477
2024;46.28.05.063.00;36;76,33;4,93;5,03;Соя;Курск;2,5;1,573873874;-0,926126126;0,926126126;-0,37045045;-0,37045045
2024;46.22.01.006.00;114,57;82,71;4,97;5,03;Соя;Курск;2,5;1,571976744;-0,928023256;0,928023256;-0,371209302;-0,371209302
2024;46.22.06.026.00;188;131;5,7;5,8;Яр,ячмень;Курск;4,1;3,171424369;-0,928575631;0,928575631;-0,226481861;-0,226481861
2023;36.05.07.058.00;136;164;6,2;5,7;Соя;Воронеж;2;1,070971287;-0,929028713;0,929028713;-0,464514357;-0,464514357
2023;46.28.11.022.01;94;131;5,8;6,2;Яр,пшеница мягкая;Курск;5;4,070423761;-0,929576239;0,929576239;-0,185915248;-0,185915248
2023;36.02.02.067.01;51;77;4,5;5;Кукуруза силос;Воронеж;7,65;8,58;0,93;0,93;0,121568627;0,121568627
2023;36.02.06.006.00;90;95;4,5;5,2;Кукуруза силос;Воронеж;7,65;8,58;0,93;0,93;0,121568627;0,121568627
2023;40.22.07.002.00;80;63;2,1;4,8;Люцерна 1 г,ж,корм;Калуга;1,7;0,77;-0,93;0,93;-0,547058824;-0,547058824
2024;36.02.19.028.00;78;126;5,7;5,1;Кукуруза зерно;Воронеж;7;6,07;-0,93;0,93;-0,132857143;-0,132857143
2023;40.22.01.072.00;22;56;1,6;5;Кукуруза силос;Калуга;7,65;6,72;-0,93;0,93;-0,121568627;-0,121568627
2023;62.17.14.012.00;100;170;5,8;5;Кукуруза корнаж;Рязань;5,9;4,97;-0,93;0,93;-0,157627119;-0,157627119
2024;16.13.17.014.00;257,8;230,4;7,3;6,51;Люцерна 1 г,ж,корм;Татарстан;1,1;2,030544423;0,930544423;0,930544423;0,845949475;0,845949475
2024;40.16.03.002.03;173;96;1,8;5,7;Оз,пшеница мягкая;Калуга;2,1;1,169375;-0,930625;0,930625;-0,443154762;-0,443154762
2024;54.28.09.018.00;165,5;165;6,5;5;Чечевица зеленая;Новосибирск;1,2;0,268172558;-0,931827442;0,931827442;-0,776522868;-0,776522868
2024;46.28.11.013.00;181;197;6,1;5,7;Соя;Курск;2,5;1,566129241;-0,933870759;0,933870759;-0,373548304;-0,373548304
2024;40.23.07.017.00;81;41;1,4;6,3;Яр,пшеница мягкая;Калуга;1,6;0,665245902;-0,934754098;0,934754098;-0,584221311;-0,584221311
2024;40.14.08.008.00;97;124;2,3;5,2;Кукуруза силос;Калуга;9,8;10,73559062;0,935590618;0,935590618;0,09546843;0,09546843
2023;62.18.08.001.00;182,67;184;3,67;5,38;Кукуруза зерно;Рязань;5,8;4,863701224;-0,936298776;0,936298776;-0,161430823;-0,161430823
2023;36.14.03.033.00;104;89;4,2;5;Кукуруза силос;Воронеж;8,1;9,036773105;0,936773105;0,936773105;0,115651001;0,115651001
2023;56.28.08.002.00;63;82,3;7,1;6,8;Лён масличный;Оренбург;1,5;0,563110839;-0,936889161;0,936889161;-0,624592774;-0,624592774
2024;36.14.19.052.00;133;162;5,9;6,1;Одн,тр,(вика+овёс)корм;Воронеж;2,9;1,960856754;-0,939143246;0,939143246;-0,323842499;-0,323842499
2023;36.14.04.002.00;102;253;6,8;5,7;Кукуруза зерно;Воронеж;7,5;6,56024605;-0,93975395;0,93975395;-0,125300527;-0,125300527
2024;36.14.07.018.00;59;70;5;6,8;Кукуруза силос;Воронеж;7,5;6,56;-0,94;0,94;-0,125333333;-0,125333333
2023;36.14.16.030.00;27;48;2,2;4,8;Кукуруза зерно;Воронеж;6,48;5,54;-0,94;0,94;-0,145061728;-0,145061728
2023;40.22.01.034.00;252;186;2,4;6;Люцерна пр,лет корм;Калуга;4,25;5,19;0,94;0,94;0,221176471;0,221176471
2023;50.33.01.018.00;104;48;2,2;4,8;Яр,пшеница мягкая;Москва;3,8;2,86;-0,94;0,94;-0,247368421;-0,247368421
2023;62.24.11.026.00;102;125;4,2;5,4;Кукуруза силос;Рязань;7,7;6,76;-0,94;0,94;-0,122077922;-0,122077922
2023;62.24.11.039.00;127;171;4,4;5;Кукуруза корнаж;Рязань;5,9;4,96;-0,94;0,94;-0,159322034;-0,159322034
2023;16.13.16.007.00;139;220;5;5,4;Эспарцет 1 г,ж,корм;Татарстан;1,53;0,59;-0,94;0,94;-0,614379085;-0,614379085
2024;40.13.11.018.01;61;74;1,3;4,4;Люцерна 1 г,ж,корм;Калуга;2;1,06;-0,94;0,94;-0,47;-0,47
2024;54.17.12.058.00;183;95;6,2;4,6;Кл,кр,+тим,пр,лет корм;Новосибирск;3,8;2,86;-0,94;0,94;-0,247368421;-0,247368421
2024;62.01.03.009.01;172;335,5;5,5;6,2;Соя;Рязань;2,1;1,16;-0,94;0,94;-0,447619048;-0,447619048
2024;16.13.19.045.00;53;155;6,1;5,5;Яр,пшеница твёрдая;Татарстан;2,7;1,76;-0,94;0,94;-0,348148148;-0,348148148
2023;46.28.11.012.00;116;126;6,8;6,4;Соя;Курск;2,09;1,149649953;-0,940350047;0,940350047;-0,449928252;-0,449928252
2024;22.47.11.008.00;223,7;130,4;2,8;5,1;Чечевица красная;Алтай;1,8;0,858723404;-0,941276596;0,941276596;-0,522931442;-0,522931442
2024;16.13.18.026.00;112,2;124,1;5,15;6,88;Люцерна 1 г,ж,корм;Татарстан;1,1;2,041742084;0,941742084;0,941742084;0,856129167;0,856129167
2024;50.33.05.030.00;107;55;1,4;5,4;Кукуруза силос;Москва;9;9,942785924;0,942785924;0,942785924;0,104753992;0,104753992
2024;36.02.02.006.01;93;124;6,8;5,3;Соя;Воронеж;2,5;1,556405995;-0,943594005;0,943594005;-0,377437602;-0,377437602
2023;62.10.05.004.00;76,5;127;1,68;5,57;Чечевица;Рязань;1,88;0,935649475;-0,944350525;0,944350525;-0,502314109;-0,502314109
2024;62.18.11.004.00;163,5;226,45;4,57;5,16;Чечевица зеленая;Рязань;2;1,055180586;-0,944819414;0,944819414;-0,472409707;-0,472409707
2023;54.28.07.017.00;256;160;2,6;5;Люцерна 1 г,ж,корм;Новосибирск;2;1,055;-0,945;0,945;-0,4725;-0,4725
2024;62.18.08.013.03;137,67;196,73;4,67;5,1;Кукуруза зерно;Рязань;7,5;6,55331992;-0,94668008;0,94668008;-0,126224011;-0,126224011
2024;62.18.11.002.00;166,75;162,9;5,08;5,03;Соя;Рязань;2;1,052218775;-0,947781225;0,947781225;-0,473890612;-0,473890612
2023;46.28.05.012.00;119;209;6,3;5,6;Соя;Курск;2,09;1,14170412;-0,94829588;0,94829588;-0,453730086;-0,453730086
2024;22.47.10.006.01;148,05;221,45;3,7;5,5;Одн,тр,(вика+овёс)корм;Алтай;4;3,051095101;-0,948904899;0,948904899;-0,237226225;-0,237226225
2024;36.14.06.006.00;73;115;6,2;5,5;Соя;Воронеж;2,5;1,55025544;-0,94974456;0,94974456;-0,379897824;-0,379897824
2023;40.14.08.025.00;86;73;1,8;5,2;Кукуруза силос;Калуга;7,65;8,6;0,95;0,95;0,124183007;0,124183007
2023;36.14.07.034.00;48;79;5,3;6,7;Соя;Воронеж;2,5;1,55;-0,95;0,95;-0,38;-0,38
2023;36.14.11.025.01;98;101;6,1;6,9;Яр,ячмень;Воронеж;5;4,05;-0,95;0,95;-0,19;-0,19
2023;50.33.02.029.00;38;106;1,8;4,3;Оз,пшеница мягкая;Москва;4,46;3,51;-0,95;0,95;-0,213004484;-0,213004484
2024;36.02.11.012.00;59;62;7,3;5,3;Одн,тр,оз,рожь корм;Воронеж;1,5;2,45;0,95;0,95;0,633333333;0,633333333
2024;50.33.01.020.00;370;453;3,5;6;Люцерна 1 г,ж,корм;Москва;1,4;0,45;-0,95;0,95;-0,678571429;-0,678571429
2024;36.29.07.043.00;135;258;3,8;5,4;Соя;Воронеж;2,1;1,14988764;-0,95011236;0,95011236;-0,452434457;-0,452434457
2024;46.28.05.030.00;134;135;5,9;5,5;Соя;Курск;2,5;1,549699248;-0,950300752;0,950300752;-0,380120301;-0,380120301
2023;36.14.16.002.00;94;95;5,2;5,1;Соя;Воронеж;2,51;1,559692102;-0,950307898;0,950307898;-0,378608724;-0,378608724
2024;40.23.02.013.02;246;30;1;5,6;Люцерна пр,лет корм;Калуга;1,8;0,849416803;-0,950583197;0,950583197;-0,528101776;-0,528101776
2023;46.28.05.004.00;59;141;5,8;5,7;Горох;Курск;3,12;2,168746501;-0,951253499;0,951253499;-0,304888942;-0,304888942
2024;62.18.11.006.01;181,27;133,17;5,6;5,16;Соя;Рязань;2;1,048472326;-0,951527674;0,951527674;-0,475763837;-0,475763837
2023;36.14.18.010.00;132;139;5,1;5,6;Соя;Воронеж;2,51;1,557793507;-0,952206493;0,952206493;-0,379365136;-0,379365136
2024;46.28.17.033.00;122;152;5,9;5,5;Горох;Курск;4;3,04693962;-0,95306038;0,95306038;-0,238265095;-0,238265095
2024;50.33.01.018.00;104;48;2,2;4,8;Люцерна 1 г,ж,корм;Москва;1,4;0,446666667;-0,953333333;0,953333333;-0,680952381;-0,680952381
2023;36.11.06.019.01;86;79;5,4;6,9;Кукуруза зерно;Воронеж;7,5;8,45372093;0,95372093;0,95372093;0,127162791;0,127162791
2024;62.18.04.031.01;112,08;168,13;5,8;5,21;Соя;Рязань;2;1,04589238;-0,95410762;0,95410762;-0,47705381;-0,47705381
2023;46.28.17.007.00;68;180;5,2;5,1;Чечевица;Курск;2;1,045374887;-0,954625113;0,954625113;-0,477312556;-0,477312556
2023;62.10.02.017.01;129,06;252,94;3,42;5,26;Кукуруза корнаж;Рязань;5,49;6,444964539;0,954964539;0,954964539;0,173946182;0,173946182
2023;62.17.13.040.00;101;133;6,6;5,1;Яр,пшеница мягкая;Рязань;3,9;2,94270617;-0,95729383;0,95729383;-0,245459956;-0,245459956
2023;50.33.05.045.04;104;91;1,6;5,25;Оз,пшеница мягкая;Москва;4,46;3,501891798;-0,958108202;0,958108202;-0,214822467;-0,214822467
2024;36.14.03.044.00;95;88;4,2;4,8;Кукуруза силос;Воронеж;6,9;5,941203454;-0,958796546;0,958796546;-0,138956021;-0,138956021
2024;22.47.01.025.00;159,4;283;3,4;4,9;Оз,пшеница мягкая;Алтай;4;3,041155885;-0,958844115;0,958844115;-0,239711029;-0,239711029
2023;46.28.10.017.00;193;153;6,1;6,6;Горох;Курск;3,12;2,160911712;-0,959088288;0,959088288;-0,307400092;-0,307400092
2023;36.14.02.055.00;206,2;48,6;4,9;6,9;Луг;Воронеж;1,9;0,94;-0,96;0,96;-0,505263158;-0,505263158
2023;36.14.18.014.00;189;130;4,2;5,9;Соя;Воронеж;2,51;1,55;-0,96;0,96;-0,38247012;-0,38247012
2023;40.22.01.038.00;44;68;2;4,6;Кукуруза силос;Калуга;7,65;8,61;0,96;0,96;0,125490196;0,125490196
2023;62.17.01.020.02;75;69;6,3;4,8;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.021.00;137;120;6,1;5,3;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.028.00;119;91;5,8;4,9;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2024;36.14.07.005.00;126;100;5,2;6,7;Оз,пшеница мягкая;Воронеж;3;2,04;-0,96;0,96;-0,32;-0,32
2023;50.33.01.042.00;42;52;2;4,8;Яр,пшеница мягкая;Москва;3,8;2,84;-0,96;0,96;-0,252631579;-0,252631579
2023;62.17.01.002.00;200;334;5,6;5,3;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.017.00;135;106;6,7;4,7;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.019.00;98;117;6,7;5,2;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.020.01;75;69;6,3;4,8;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.025.00;165;121;6;4,7;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.026.00;90;84;5,6;5,4;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.01.027.00;165;215;6,5;5,3;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.13.048.00;97;116;5,2;5,1;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;62.17.13.049.00;92;168;7,4;5,1;Яр,пшеница мягкая;Рязань;3,9;2,94;-0,96;0,96;-0,246153846;-0,246153846
2023;16.13.19.030.00;105;195;8;7;Яр,ячмень;Татарстан;3,57;2,61;-0,96;0,96;-0,268907563;-0,268907563
2024;40.16.08.083.00;87;71;1,9;4,9;Мн,травосм,пр,лет корм;Калуга;3,1;2,13977638;-0,96022362;0,96022362;-0,309749555;-0,309749555
2023;62.17.13.019.00;182;160;6;5,2;Яр,пшеница мягкая;Рязань;3,9;2,939769327;-0,960230673;0,960230673;-0,246212993;-0,246212993
2023;46.28.05.017.01;58;157;6,1;5,2;Чечевица;Курск;2;1,039369226;-0,960630774;0,960630774;-0,480315387;-0,480315387
2024;54.28.09.009.02;223,4;183,1;3,9;5;Горох;Новосибирск;1,5;0,537725558;-0,962274442;0,962274442;-0,641516295;-0,641516295
2024;50.33.01.021.00;207;139;2,6;5,4;Люцерна 1 г,ж,корм;Москва;1,4;0,436666667;-0,963333333;0,963333333;-0,688095238;-0,688095238
2024;36.14.19.060.00;120;164;6,4;5,4;Люцерна 1 г,ж,корм;Воронеж;2,1;1,134793388;-0,965206612;0,965206612;-0,459622196;-0,459622196
2024;40.23.07.010.00;22;50;1,5;5,3;Яр,пшеница мягкая;Калуга;1,6;0,634714014;-0,965285986;0,965285986;-0,603303741;-0,603303741
2024;16.13.19.019.00;183;251;6,6;6,5;Чечевица зеленая;Татарстан;2;1,034100167;-0,965899833;0,965899833;-0,482949917;-0,482949917
2024;46.22.01.002.00;56,06;80,63;4,84;4,98;Чечевица зеленая;Курск;2,5;1,531308095;-0,968691905;0,968691905;-0,387476762;-0,387476762
2023;46.22.03.051.01;26,33;176,78;5,88;6,21;Горох;Курск;3,39;2,42125;-0,96875;0,96875;-0,285766962;-0,285766962
2024;36.29.07.025.00;92;190;5,2;5,7;Соя;Воронеж;2,1;1,130183196;-0,969816804;0,969816804;-0,461817525;-0,461817525
2023;36.02.02.071.00;66;78;4,6;4,9;Кукуруза силос;Воронеж;7,65;8,62;0,97;0,97;0,126797386;0,126797386
2023;50.33.05.035.01;342;317;2,5;5,3;Оз,пшеница мягкая;Москва;4,46;3,49;-0,97;0,97;-0,217488789;-0,217488789
2024;62.01.03.018.01;191;527;6,8;6;Соя;Рязань;2,1;1,13;-0,97;0,97;-0,461904762;-0,461904762
2024;16.13.19.028.00;105,75;124,75;4,7;5,88;Подсолнечник;Татарстан;2,2;1,23;-0,97;0,97;-0,440909091;-0,440909091
2023;46.28.05.019.00;66;135;5,8;5,1;Чечевица;Курск;2;1,028003866;-0,971996134;0,971996134;-0,485998067;-0,485998067
2024;40.22.09.015.00;66;118;1,9;4,8;Кукуруза силос;Калуга;8,2;7,227916042;-0,972083958;0,972083958;-0,118546824;-0,118546824
2024;62.10.02.010.01;160,98;121,1;1,41;5,24;Горчица сарептская;Рязань;1,5;0,527333333;-0,972666667;0,972666667;-0,648444444;-0,648444444
2024;40.23.07.027.00;163;124;1,2;6,5;Яр,пшеница мягкая;Калуга;1,6;0,626725361;-0,973274639;0,973274639;-0,608296649;-0,608296649
2024;62.23.06.078.00;250;129;5;4,6;Кукуруза зерно;Рязань;7,5;6,526064073;-0,973935927;0,973935927;-0,129858124;-0,129858124
2023;62.23.01.007.00;61,32;116,15;4,42;4,54;Подсолнечник;Рязань;2,46;1,48404598;-0,97595402;0,97595402;-0,396729277;-0,396729277
2023;36.14.15.004.00;50;80;3,5;5,3;Соя;Воронеж;2,55;1,57126183;-0,97873817;0,97873817;-0,38381889;-0,38381889
2024;22.47.11.011.01;192,15;165,85;3,63;5,48;Соя;Алтай;2;1,021011378;-0,978988622;0,978988622;-0,489494311;-0,489494311
2023;36.14.15.005.01;81,5;89,5;3,1;5,05;Соя;Воронеж;2,55;1,57;-0,98;0,98;-0,384313725;-0,384313725
2023;36.14.04.054.00;72;93;5;5,9;Лён масличный;Воронеж;1,5;0,52;-0,98;0,98;-0,653333333;-0,653333333
2023;36.14.06.040.00;75;81;6,1;6,4;Лён масличный;Воронеж;1,5;0,52;-0,98;0,98;-0,653333333;-0,653333333
2024;36.14.11.052.00;93;97;6,2;5,8;Оз,пшеница мягкая;Воронеж;3;2,02;-0,98;0,98;-0,326666667;-0,326666667
2024;40.16.08.039.01;145;163;2;4,5;Оз,пшеница мягкая;Калуга;2,1;1,12;-0,98;0,98;-0,466666667;-0,466666667
2024;40.22.06.010.00;201,5;126;1,6;4,95;Люцерна 1 г,ж,корм;Калуга;2;1,02;-0,98;0,98;-0,49;-0,49
2024;54.28.09.016.00;145,2;162;5,6;5,2;Чечевица красная;Новосибирск;1,2;0,22;-0,98;0,98;-0,816666667;-0,816666667
2024;62.18.08.011.02;111,62;226,19;4,83;4,98;Подсолнечник;Рязань;2,6;1,62;-0,98;0,98;-0,376923077;-0,376923077
2023;62.18.02.002.00;151,7;145,1;1,9;5,28;Кукуруза корнаж;Рязань;5,49;4,509627276;-0,980372724;0,980372724;-0,178574267;-0,178574267
2023;36.14.02.006.00;135;119;4,4;5,2;Кукуруза зерно;Воронеж;6,48;5,49708757;-0,98291243;0,98291243;-0,151684017;-0,151684017
2023;16.13.17.014.00;257,8;230,4;7,3;6,51;Лён масличный;Татарстан;1,24;0,256649155;-0,983350845;0,983350845;-0,793024875;-0,793024875
2023;40.17.14.024.01;41,5;114;1,7;5,2;Кукуруза силос;Калуга;7,65;8,633478261;0,983478261;0,983478261;0,12855925;0,12855925
2024;40.23.02.005.02;368;41;1,1;4,6;Одн,тр,(вика+овёс)с подс,(кл,кр,+тим,корм)корм;Калуга;2,8;1,81576;-0,98424;0,98424;-0,351514286;-0,351514286
2023;16.13.17.007.00;147,28;189,32;7,4;5,64;Лён масличный;Татарстан;1,24;0,255;-0,985;0,985;-0,794354839;-0,794354839
2024;46.28.17.015.03;156;142;5,2;5,6;Соя;Курск;2,5;1,513649141;-0,986350859;0,986350859;-0,394540344;-0,394540344
2024;22.47.10.002.00;160,5;252,1;4,1;5,4;Одн,тр,(вика+овёс)корм;Алтай;4;3,013511146;-0,986488854;0,986488854;-0,246622214;-0,246622214
2024;50.33.01.022.00;231;91;1,8;5;Люцерна 1 г,ж,корм;Москва;1,4;0,413333333;-0,986666667;0,986666667;-0,704761905;-0,704761905
2024;46.28.05.002.01;75;137;6;6,4;Яр,ячмень;Курск;6;5,01183871;-0,98816129;0,98816129;-0,164693548;-0,164693548
2023;36.13.12.006.01;72;65;7;5,8;Соя;Воронеж;2,55;1,56;-0,99;0,99;-0,388235294;-0,388235294
2024;40.23.12.016.01;338;123;1,3;4,6;Одн,тр,(вика+овёс)с подс,(кл,кр,+тим,корм)корм;Калуга;2,8;1,81;-0,99;0,99;-0,353571429;-0,353571429
2023;36.02.03.040.00;70;97;5,2;5,6;Кукуруза зерно;Воронеж;6,5;7,49;0,99;0,99;0,152307692;0,152307692
2023;36.14.14.027.00;97;166,5;7;6,55;Кукуруза зерно;Воронеж;7,5;6,51;-0,99;0,99;-0,132;-0,132
2023;62.17.07.011.00;47,25;112;5,5;4,78;Яр,пшеница мягкая;Рязань;4,37;3,38;-0,99;0,99;-0,226544622;-0,226544622
2023;62.17.14.003.00;64;158;5,8;5,2;Кукуруза корнаж;Рязань;5,9;4,91;-0,99;0,99;-0,16779661;-0,16779661
2024;40.04.06.017.00;75;86;2,2;5;Кукуруза силос;Калуга;9,8;8,81;-0,99;0,99;-0,101020408;-0,101020408
2024;62.18.08.011.01;111,62;226,19;4,83;4,98;Подсолнечник;Рязань;2,6;1,61;-0,99;0,99;-0,380769231;-0,380769231
2024;16.13.17.017.02;113,85;180,3;6,9;5,86;Эсп,+костр,пр,лет корм;Татарстан;3,6;2,61;-0,99;0,99;-0,275;-0,275
2023;50.33.02.014.02;167;124;1,8;4,7;Кукуруза силос;Москва;7,9;6,91;-0,99;0,99;-0,125316456;-0,125316456
2023;46.22.06.024.00;136;165;6,1;6;Горох;Курск;3,39;2,399961861;-0,990038139;0,990038139;-0,292046649;-0,292046649
2024;36.14.11.018.00;119;131;6,1;6,5;Подсолнечник;Воронеж;1,7;2,690422737;0,990422737;0,990422737;0,58260161;0,58260161
2023;40.17.14.004.00;252;145,9;2,7;6,8;Оз,пшеница мягкая;Калуга;5,04;6,031534834;0,991534834;0,991534834;0,196733102;0,196733102
2024;62.23.06.058.00;101,85;152,67;4,3;5,32;Чечевица красная;Рязань;2;1,006498994;-0,993501006;0,993501006;-0,496750503;-0,496750503
2023;72.22.02.010.01;5,98;93,77;6,31;4,18;Одн,травы(с подс,мн,трав);Тюмень;3,4;2,406294331;-0,993705669;0,993705669;-0,292266373;-0,292266373
2024;16.13.16.007.00;139;220;5;5,4;Эспарцет пр,лет корм;Татарстан;3,6;2,605;-0,995;0,995;-0,276388889;-0,276388889
2024;46.28.10.002.00;102;195;5,7;5,4;Соя;Курск;2,5;1,504466912;-0,995533088;0,995533088;-0,398213235;-0,398213235
